game_id,Season,week_num,Date,AwayTeam,HomeTeam,home_score,away_score,margin,total_points,home_win,away_win,PostSeason
2017_17_Bills_Dolphins,2017,17,12/31,Bills,Dolphins,16.0,22.0,-6.0,38.0,0,1,0
2017_17_Saints_Buccaneers,2017,17,12/31,Saints,Buccaneers,31.0,24.0,7.0,55.0,1,0,0
2017_17_Jaguars_Titans,2017,17,12/31,Jaguars,Titans,15.0,10.0,5.0,25.0,1,0,0
2017_17_Chiefs_Broncos,2017,17,12/31,Chiefs,Broncos,24.0,27.0,-3.0,51.0,0,1,0
2017_17_Raiders_Chargers,2017,17,12/31,Raiders,Chargers,30.0,10.0,20.0,40.0,1,0,0
2017_17_49ers_Rams,2017,17,12/31,49ers,Rams,13.0,34.0,-21.0,47.0,0,1,0
2017_17_Cardinals_Seahawks,2017,17,12/31,Cardinals,Seahawks,24.0,26.0,-2.0,50.0,0,1,0
2017_19_Titans_Chiefs,2017,19,01/06,Titans,Chiefs,21.0,22.0,-1.0,43.0,0,1,1
2017_19_Falcons_Rams,2017,19,01/06,Falcons,Rams,13.0,26.0,-13.0,39.0,0,1,1
2017_19_Bills_Jaguars,2017,19,01/07,Bills,Jaguars,10.0,3.0,7.0,13.0,1,0,1
2017_19_Panthers_Saints,2017,19,01/07,Panthers,Saints,31.0,26.0,5.0,57.0,1,0,1
2017_20_Falcons_Eagles,2017,20,01/13,Falcons,Eagles,15.0,10.0,5.0,25.0,1,0,1
2017_20_Titans_Patriots,2017,20,01/13,Titans,Patriots,35.0,14.0,21.0,49.0,1,0,1
2017_20_Jaguars_Steelers,2017,20,01/14,Jaguars,Steelers,42.0,45.0,-3.0,87.0,0,1,1
2017_20_Saints_Vikings,2017,20,01/14,Saints,Vikings,29.0,24.0,5.0,53.0,1,0,1
2017_21_Jaguars_Patriots,2017,21,01/21,Jaguars,Patriots,24.0,20.0,4.0,44.0,1,0,1
2017_21_Vikings_Eagles,2017,21,01/21,Vikings,Eagles,38.0,7.0,31.0,45.0,1,0,1
2017_22_Eagles_Patriots,2017,22,02/04,Eagles,Patriots,33.0,41.0,-8.0,74.0,0,1,1
2018_1_Falcons_Eagles,2018,1,09/06,Falcons,Eagles,18.0,12.0,6.0,30.0,1,0,0
2018_1_Bills_Ravens,2018,1,09/09,Bills,Ravens,47.0,3.0,44.0,50.0,1,0,0
2018_1_Steelers_Browns,2018,1,09/09,Steelers,Browns,21.0,21.0,0.0,42.0,0,0,0
2018_1_Bengals_Colts,2018,1,09/09,Bengals,Colts,23.0,34.0,-11.0,57.0,0,1,0
2018_1_Titans_Dolphins,2018,1,09/09,Titans,Dolphins,27.0,20.0,7.0,47.0,1,0,0
2018_1_49ers_Vikings,2018,1,09/09,49ers,Vikings,24.0,16.0,8.0,40.0,1,0,0
2018_1_Texans_Patriots,2018,1,09/09,Texans,Patriots,27.0,20.0,7.0,47.0,1,0,0
2018_1_Buccaneers_Saints,2018,1,09/09,Buccaneers,Saints,40.0,48.0,-8.0,88.0,0,1,0
2018_1_Jaguars_Giants,2018,1,09/09,Jaguars,Giants,15.0,20.0,-5.0,35.0,0,1,0
2018_1_Chiefs_Chargers,2018,1,09/09,Chiefs,Chargers,28.0,38.0,-10.0,66.0,0,1,0
2018_1_Redskins_Cardinals,2018,1,09/09,Redskins,Cardinals,6.0,24.0,-18.0,30.0,0,1,0
2018_1_Cowboys_Panthers,2018,1,09/09,Cowboys,Panthers,16.0,8.0,8.0,24.0,1,0,0
2018_1_Seahawks_Broncos,2018,1,09/09,Seahawks,Broncos,27.0,24.0,3.0,51.0,1,0,0
2018_1_Bears_Packers,2018,1,09/09,Bears,Packers,24.0,23.0,1.0,47.0,1,0,0
2018_1_Jets_Lions,2018,1,09/10,Jets,Lions,17.0,48.0,-31.0,65.0,0,1,0
2018_1_Rams_Raiders,2018,1,09/10,Rams,Raiders,13.0,33.0,-20.0,46.0,0,1,0
2018_2_Ravens_Bengals,2018,2,09/13,Ravens,Bengals,34.0,23.0,11.0,57.0,1,0,0
2018_2_Panthers_Falcons,2018,2,09/16,Panthers,Falcons,31.0,24.0,7.0,55.0,1,0,0
2018_2_Chargers_Bills,2018,2,09/16,Chargers,Bills,20.0,31.0,-11.0,51.0,0,1,0
2018_2_Vikings_Packers,2018,2,09/16,Vikings,Packers,29.0,29.0,0.0,58.0,0,0,0
2018_2_Browns_Saints,2018,2,09/16,Browns,Saints,21.0,18.0,3.0,39.0,1,0,0
2018_2_Dolphins_Jets,2018,2,09/16,Dolphins,Jets,12.0,20.0,-8.0,32.0,0,1,0
2018_2_Chiefs_Steelers,2018,2,09/16,Chiefs,Steelers,37.0,42.0,-5.0,79.0,0,1,0
2018_2_Eagles_Buccaneers,2018,2,09/16,Eagles,Buccaneers,27.0,21.0,6.0,48.0,1,0,0
2018_2_Texans_Titans,2018,2,09/16,Texans,Titans,20.0,17.0,3.0,37.0,1,0,0
2018_2_Colts_Redskins,2018,2,09/16,Colts,Redskins,9.0,21.0,-12.0,30.0,0,1,0
2018_2_Cardinals_Rams,2018,2,09/16,Cardinals,Rams,34.0,0.0,34.0,34.0,1,0,0
2018_2_Lions_49ers,2018,2,09/16,Lions,49ers,30.0,27.0,3.0,57.0,1,0,0
2018_2_Raiders_Broncos,2018,2,09/16,Raiders,Broncos,20.0,19.0,1.0,39.0,1,0,0
2018_2_Patriots_Jaguars,2018,2,09/16,Patriots,Jaguars,31.0,20.0,11.0,51.0,1,0,0
2018_2_Giants_Cowboys,2018,2,09/16,Giants,Cowboys,20.0,13.0,7.0,33.0,1,0,0
2018_2_Seahawks_Bears,2018,2,09/17,Seahawks,Bears,24.0,17.0,7.0,41.0,1,0,0
2018_3_Jets_Browns,2018,3,09/20,Jets,Browns,21.0,17.0,4.0,38.0,1,0,0
2018_3_Saints_Falcons,2018,3,09/23,Saints,Falcons,37.0,43.0,-6.0,80.0,0,1,0
2018_3_Broncos_Ravens,2018,3,09/23,Broncos,Ravens,27.0,14.0,13.0,41.0,1,0,0
2018_3_Bengals_Panthers,2018,3,09/23,Bengals,Panthers,31.0,21.0,10.0,52.0,1,0,0
2018_3_Giants_Texans,2018,3,09/23,Giants,Texans,22.0,27.0,-5.0,49.0,0,1,0
2018_3_Titans_Jaguars,2018,3,09/23,Titans,Jaguars,6.0,9.0,-3.0,15.0,0,1,0
2018_3_49ers_Chiefs,2018,3,09/23,49ers,Chiefs,38.0,27.0,11.0,65.0,1,0,0
2018_3_Raiders_Dolphins,2018,3,09/23,Raiders,Dolphins,28.0,20.0,8.0,48.0,1,0,0
2018_3_Bills_Vikings,2018,3,09/23,Bills,Vikings,6.0,27.0,-21.0,33.0,0,1,0
2018_3_Colts_Eagles,2018,3,09/23,Colts,Eagles,20.0,16.0,4.0,36.0,1,0,0
2018_3_Packers_Redskins,2018,3,09/23,Packers,Redskins,31.0,17.0,14.0,48.0,1,0,0
2018_3_Chargers_Rams,2018,3,09/23,Chargers,Rams,35.0,23.0,12.0,58.0,1,0,0
2018_3_Bears_Cardinals,2018,3,09/23,Bears,Cardinals,14.0,16.0,-2.0,30.0,0,1,0
2018_3_Cowboys_Seahawks,2018,3,09/23,Cowboys,Seahawks,24.0,13.0,11.0,37.0,1,0,0
2018_3_Patriots_Lions,2018,3,09/23,Patriots,Lions,26.0,10.0,16.0,36.0,1,0,0
2018_3_Steelers_Buccaneers,2018,3,09/24,Steelers,Buccaneers,27.0,30.0,-3.0,57.0,0,1,0
2018_4_Vikings_Rams,2018,4,09/27,Vikings,Rams,38.0,31.0,7.0,69.0,1,0,0
2018_4_Bengals_Falcons,2018,4,09/30,Bengals,Falcons,36.0,37.0,-1.0,73.0,0,1,0
2018_4_Buccaneers_Bears,2018,4,09/30,Buccaneers,Bears,48.0,10.0,38.0,58.0,1,0,0
2018_4_Lions_Cowboys,2018,4,09/30,Lions,Cowboys,26.0,24.0,2.0,50.0,1,0,0
2018_4_Bills_Packers,2018,4,09/30,Bills,Packers,22.0,0.0,22.0,22.0,1,0,0
2018_4_Texans_Colts,2018,4,09/30,Texans,Colts,34.0,37.0,-3.0,71.0,0,1,0
2018_4_Jets_Jaguars,2018,4,09/30,Jets,Jaguars,31.0,12.0,19.0,43.0,1,0,0
2018_4_Dolphins_Patriots,2018,4,09/30,Dolphins,Patriots,38.0,7.0,31.0,45.0,1,0,0
2018_4_Eagles_Titans,2018,4,09/30,Eagles,Titans,26.0,23.0,3.0,49.0,1,0,0
2018_4_Seahawks_Cardinals,2018,4,09/30,Seahawks,Cardinals,17.0,20.0,-3.0,37.0,0,1,0
2018_4_Browns_Raiders,2018,4,09/30,Browns,Raiders,45.0,42.0,3.0,87.0,1,0,0
2018_4_49ers_Chargers,2018,4,09/30,49ers,Chargers,29.0,27.0,2.0,56.0,1,0,0
2018_4_Saints_Giants,2018,4,09/30,Saints,Giants,18.0,33.0,-15.0,51.0,0,1,0
2018_4_Ravens_Steelers,2018,4,09/30,Ravens,Steelers,14.0,26.0,-12.0,40.0,0,1,0
2018_4_Chiefs_Broncos,2018,4,10/01,Chiefs,Broncos,23.0,27.0,-4.0,50.0,0,1,0
2018_5_Colts_Patriots,2018,5,10/04,Colts,Patriots,38.0,24.0,14.0,62.0,1,0,0
2018_5_Titans_Bills,2018,5,10/07,Titans,Bills,13.0,12.0,1.0,25.0,1,0,0
2018_5_Giants_Panthers,2018,5,10/07,Giants,Panthers,33.0,31.0,2.0,64.0,1,0,0
2018_5_Dolphins_Bengals,2018,5,10/07,Dolphins,Bengals,27.0,17.0,10.0,44.0,1,0,0
2018_5_Ravens_Browns,2018,5,10/07,Ravens,Browns,12.0,9.0,3.0,21.0,1,0,0
2018_5_Packers_Lions,2018,5,10/07,Packers,Lions,31.0,23.0,8.0,54.0,1,0,0
2018_5_Jaguars_Chiefs,2018,5,10/07,Jaguars,Chiefs,30.0,14.0,16.0,44.0,1,0,0
2018_5_Broncos_Jets,2018,5,10/07,Broncos,Jets,34.0,16.0,18.0,50.0,1,0,0
2018_5_Falcons_Steelers,2018,5,10/07,Falcons,Steelers,41.0,17.0,24.0,58.0,1,0,0
2018_5_Raiders_Chargers,2018,5,10/07,Raiders,Chargers,26.0,10.0,16.0,36.0,1,0,0
2018_5_Vikings_Eagles,2018,5,10/07,Vikings,Eagles,21.0,23.0,-2.0,44.0,0,1,0
2018_5_Cardinals_49ers,2018,5,10/07,Cardinals,49ers,18.0,28.0,-10.0,46.0,0,1,0
2018_5_Rams_Seahawks,2018,5,10/07,Rams,Seahawks,31.0,33.0,-2.0,64.0,0,1,0
2018_5_Cowboys_Texans,2018,5,10/07,Cowboys,Texans,19.0,16.0,3.0,35.0,1,0,0
2018_5_Redskins_Saints,2018,5,10/08,Redskins,Saints,43.0,19.0,24.0,62.0,1,0,0
2018_6_Eagles_Giants,2018,6,10/11,Eagles,Giants,13.0,34.0,-21.0,47.0,0,1,0
2018_6_Buccaneers_Falcons,2018,6,10/14,Buccaneers,Falcons,34.0,29.0,5.0,63.0,1,0,0
2018_6_Steelers_Bengals,2018,6,10/14,Steelers,Bengals,21.0,28.0,-7.0,49.0,0,1,0
2018_6_Chargers_Browns,2018,6,10/14,Chargers,Browns,14.0,38.0,-24.0,52.0,0,1,0
2018_6_Bills_Texans,2018,6,10/14,Bills,Texans,20.0,13.0,7.0,33.0,1,0,0
2018_6_Bears_Dolphins,2018,6,10/14,Bears,Dolphins,31.0,28.0,3.0,59.0,1,0,0
2018_6_Cardinals_Vikings,2018,6,10/14,Cardinals,Vikings,27.0,17.0,10.0,44.0,1,0,0
2018_6_Colts_Jets,2018,6,10/14,Colts,Jets,42.0,34.0,8.0,76.0,1,0,0
2018_6_Seahawks_Raiders,2018,6,10/14,Seahawks,Raiders,3.0,27.0,-24.0,30.0,0,1,0
2018_6_Panthers_Redskins,2018,6,10/14,Panthers,Redskins,23.0,17.0,6.0,40.0,1,0,0
2018_6_Rams_Broncos,2018,6,10/14,Rams,Broncos,20.0,23.0,-3.0,43.0,0,1,0
2018_6_Jaguars_Cowboys,2018,6,10/14,Jaguars,Cowboys,40.0,7.0,33.0,47.0,1,0,0
2018_6_Ravens_Titans,2018,6,10/14,Ravens,Titans,0.0,21.0,-21.0,21.0,0,1,0
2018_6_Chiefs_Patriots,2018,6,10/14,Chiefs,Patriots,43.0,40.0,3.0,83.0,1,0,0
2018_6_49ers_Packers,2018,6,10/15,49ers,Packers,33.0,30.0,3.0,63.0,1,0,0
2018_7_Broncos_Cardinals,2018,7,10/18,Broncos,Cardinals,10.0,45.0,-35.0,55.0,0,1,0
2018_7_Titans_Chargers,2018,7,10/21,Titans,Chargers,20.0,19.0,1.0,39.0,1,0,0
2018_7_Patriots_Bears,2018,7,10/21,Patriots,Bears,31.0,38.0,-7.0,69.0,0,1,0
2018_7_Bills_Colts,2018,7,10/21,Bills,Colts,37.0,5.0,32.0,42.0,1,0,0
2018_7_Texans_Jaguars,2018,7,10/21,Texans,Jaguars,7.0,20.0,-13.0,27.0,0,1,0
2018_7_Lions_Dolphins,2018,7,10/21,Lions,Dolphins,21.0,32.0,-11.0,53.0,0,1,0
2018_7_Vikings_Jets,2018,7,10/21,Vikings,Jets,17.0,37.0,-20.0,54.0,0,1,0
2018_7_Panthers_Eagles,2018,7,10/21,Panthers,Eagles,17.0,21.0,-4.0,38.0,0,1,0
2018_7_Browns_Buccaneers,2018,7,10/21,Browns,Buccaneers,26.0,23.0,3.0,49.0,1,0,0
2018_7_Saints_Ravens,2018,7,10/21,Saints,Ravens,23.0,24.0,-1.0,47.0,0,1,0
2018_7_Cowboys_Redskins,2018,7,10/21,Cowboys,Redskins,20.0,17.0,3.0,37.0,1,0,0
2018_7_Rams_49ers,2018,7,10/21,Rams,49ers,10.0,39.0,-29.0,49.0,0,1,0
2018_7_Bengals_Chiefs,2018,7,10/21,Bengals,Chiefs,45.0,10.0,35.0,55.0,1,0,0
2018_7_Giants_Falcons,2018,7,10/22,Giants,Falcons,23.0,20.0,3.0,43.0,1,0,0
2018_8_Dolphins_Texans,2018,8,10/25,Dolphins,Texans,42.0,23.0,19.0,65.0,1,0,0
2018_8_Eagles_Jaguars,2018,8,10/28,Eagles,Jaguars,18.0,24.0,-6.0,42.0,0,1,0
2018_8_Ravens_Panthers,2018,8,10/28,Ravens,Panthers,36.0,21.0,15.0,57.0,1,0,0
2018_8_Jets_Bears,2018,8,10/28,Jets,Bears,24.0,10.0,14.0,34.0,1,0,0
2018_8_Buccaneers_Bengals,2018,8,10/28,Buccaneers,Bengals,37.0,34.0,3.0,71.0,1,0,0
2018_8_Seahawks_Lions,2018,8,10/28,Seahawks,Lions,14.0,28.0,-14.0,42.0,0,1,0
2018_8_Broncos_Chiefs,2018,8,10/28,Broncos,Chiefs,30.0,23.0,7.0,53.0,1,0,0
2018_8_Redskins_Giants,2018,8,10/28,Redskins,Giants,13.0,20.0,-7.0,33.0,0,1,0
2018_8_Browns_Steelers,2018,8,10/28,Browns,Steelers,33.0,18.0,15.0,51.0,1,0,0
2018_8_Colts_Raiders,2018,8,10/28,Colts,Raiders,28.0,42.0,-14.0,70.0,0,1,0
2018_8_49ers_Cardinals,2018,8,10/28,49ers,Cardinals,18.0,15.0,3.0,33.0,1,0,0
2018_8_Packers_Rams,2018,8,10/28,Packers,Rams,29.0,27.0,2.0,56.0,1,0,0
2018_8_Saints_Vikings,2018,8,10/28,Saints,Vikings,20.0,30.0,-10.0,50.0,0,1,0
2018_8_Patriots_Bills,2018,8,10/29,Patriots,Bills,6.0,25.0,-19.0,31.0,0,1,0
2018_9_Raiders_49ers,2018,9,11/01,Raiders,49ers,34.0,3.0,31.0,37.0,1,0,0
2018_9_Steelers_Ravens,2018,9,11/04,Steelers,Ravens,16.0,23.0,-7.0,39.0,0,1,0
2018_9_Bears_Bills,2018,9,11/04,Bears,Bills,9.0,41.0,-32.0,50.0,0,1,0
2018_9_Buccaneers_Panthers,2018,9,11/04,Buccaneers,Panthers,42.0,28.0,14.0,70.0,1,0,0
2018_9_Chiefs_Browns,2018,9,11/04,Chiefs,Browns,21.0,37.0,-16.0,58.0,0,1,0
2018_9_Jets_Dolphins,2018,9,11/04,Jets,Dolphins,13.0,6.0,7.0,19.0,1,0,0
2018_9_Lions_Vikings,2018,9,11/04,Lions,Vikings,24.0,9.0,15.0,33.0,1,0,0
2018_9_Falcons_Redskins,2018,9,11/04,Falcons,Redskins,14.0,38.0,-24.0,52.0,0,1,0
2018_9_Texans_Broncos,2018,9,11/04,Texans,Broncos,17.0,19.0,-2.0,36.0,0,1,0
2018_9_Chargers_Seahawks,2018,9,11/04,Chargers,Seahawks,17.0,25.0,-8.0,42.0,0,1,0
2018_9_Rams_Saints,2018,9,11/04,Rams,Saints,45.0,35.0,10.0,80.0,1,0,0
2018_9_Packers_Patriots,2018,9,11/04,Packers,Patriots,31.0,17.0,14.0,48.0,1,0,0
2018_9_Titans_Cowboys,2018,9,11/05,Titans,Cowboys,14.0,28.0,-14.0,42.0,0,1,0
2018_10_Panthers_Steelers,2018,10,11/08,Panthers,Steelers,52.0,21.0,31.0,73.0,1,0,0
2018_10_Lions_Bears,2018,10,11/11,Lions,Bears,34.0,22.0,12.0,56.0,1,0,0
2018_10_Saints_Bengals,2018,10,11/11,Saints,Bengals,14.0,51.0,-37.0,65.0,0,1,0
2018_10_Falcons_Browns,2018,10,11/11,Falcons,Browns,28.0,16.0,12.0,44.0,1,0,0
2018_10_Jaguars_Colts,2018,10,11/11,Jaguars,Colts,29.0,26.0,3.0,55.0,1,0,0
2018_10_Cardinals_Chiefs,2018,10,11/11,Cardinals,Chiefs,26.0,14.0,12.0,40.0,1,0,0
2018_10_Bills_Jets,2018,10,11/11,Bills,Jets,10.0,41.0,-31.0,51.0,0,1,0
2018_10_Redskins_Buccaneers,2018,10,11/11,Redskins,Buccaneers,3.0,16.0,-13.0,19.0,0,1,0
2018_10_Patriots_Titans,2018,10,11/11,Patriots,Titans,34.0,10.0,24.0,44.0,1,0,0
2018_10_Chargers_Raiders,2018,10,11/11,Chargers,Raiders,6.0,20.0,-14.0,26.0,0,1,0
2018_10_Dolphins_Packers,2018,10,11/11,Dolphins,Packers,31.0,12.0,19.0,43.0,1,0,0
2018_10_Seahawks_Rams,2018,10,11/11,Seahawks,Rams,36.0,31.0,5.0,67.0,1,0,0
2018_10_Cowboys_Eagles,2018,10,11/11,Cowboys,Eagles,20.0,27.0,-7.0,47.0,0,1,0
2018_10_Giants_49ers,2018,10,11/12,Giants,49ers,23.0,27.0,-4.0,50.0,0,1,0
2018_11_Packers_Seahawks,2018,11,11/15,Packers,Seahawks,27.0,24.0,3.0,51.0,1,0,0
2018_11_Cowboys_Falcons,2018,11,11/18,Cowboys,Falcons,19.0,22.0,-3.0,41.0,0,1,0
2018_11_Bengals_Ravens,2018,11,11/18,Bengals,Ravens,24.0,21.0,3.0,45.0,1,0,0
2018_11_Panthers_Lions,2018,11,11/18,Panthers,Lions,20.0,19.0,1.0,39.0,1,0,0
2018_11_Titans_Colts,2018,11,11/18,Titans,Colts,38.0,10.0,28.0,48.0,1,0,0
2018_11_Buccaneers_Giants,2018,11,11/18,Buccaneers,Giants,38.0,35.0,3.0,73.0,1,0,0
2018_11_Texans_Redskins,2018,11,11/18,Texans,Redskins,21.0,23.0,-2.0,44.0,0,1,0
2018_11_Steelers_Jaguars,2018,11,11/18,Steelers,Jaguars,16.0,20.0,-4.0,36.0,0,1,0
2018_11_Raiders_Cardinals,2018,11,11/18,Raiders,Cardinals,21.0,23.0,-2.0,44.0,0,1,0
2018_11_Broncos_Chargers,2018,11,11/18,Broncos,Chargers,22.0,23.0,-1.0,45.0,0,1,0
2018_11_Eagles_Saints,2018,11,11/18,Eagles,Saints,48.0,7.0,41.0,55.0,1,0,0
2018_11_Vikings_Bears,2018,11,11/18,Vikings,Bears,25.0,20.0,5.0,45.0,1,0,0
2018_11_Chiefs_Rams,2018,11,11/19,Chiefs,Rams,54.0,51.0,3.0,105.0,1,0,0
2018_12_Bears_Lions,2018,12,11/22,Bears,Lions,16.0,23.0,-7.0,39.0,0,1,0
2018_12_Redskins_Cowboys,2018,12,11/22,Redskins,Cowboys,31.0,23.0,8.0,54.0,1,0,0
2018_12_Falcons_Saints,2018,12,11/22,Falcons,Saints,31.0,17.0,14.0,48.0,1,0,0
2018_12_Raiders_Ravens,2018,12,11/25,Raiders,Ravens,34.0,17.0,17.0,51.0,1,0,0
2018_12_Jaguars_Bills,2018,12,11/25,Jaguars,Bills,24.0,21.0,3.0,45.0,1,0,0
2018_12_Seahawks_Panthers,2018,12,11/25,Seahawks,Panthers,27.0,30.0,-3.0,57.0,0,1,0
2018_12_Browns_Bengals,2018,12,11/25,Browns,Bengals,20.0,35.0,-15.0,55.0,0,1,0
2018_12_Patriots_Jets,2018,12,11/25,Patriots,Jets,13.0,27.0,-14.0,40.0,0,1,0
2018_12_Giants_Eagles,2018,12,11/25,Giants,Eagles,25.0,22.0,3.0,47.0,1,0,0
2018_12_49ers_Buccaneers,2018,12,11/25,49ers,Buccaneers,27.0,9.0,18.0,36.0,1,0,0
2018_12_Cardinals_Chargers,2018,12,11/25,Cardinals,Chargers,45.0,10.0,35.0,55.0,1,0,0
2018_12_Dolphins_Colts,2018,12,11/25,Dolphins,Colts,27.0,24.0,3.0,51.0,1,0,0
2018_12_Steelers_Broncos,2018,12,11/25,Steelers,Broncos,24.0,17.0,7.0,41.0,1,0,0
2018_12_Packers_Vikings,2018,12,11/25,Packers,Vikings,24.0,17.0,7.0,41.0,1,0,0
2018_12_Titans_Texans,2018,12,11/26,Titans,Texans,34.0,17.0,17.0,51.0,1,0,0
2018_13_Saints_Cowboys,2018,13,11/29,Saints,Cowboys,13.0,10.0,3.0,23.0,1,0,0
2018_13_Ravens_Falcons,2018,13,12/02,Ravens,Falcons,16.0,26.0,-10.0,42.0,0,1,0
2018_13_Broncos_Bengals,2018,13,12/02,Broncos,Bengals,10.0,24.0,-14.0,34.0,0,1,0
2018_13_Rams_Lions,2018,13,12/02,Rams,Lions,16.0,30.0,-14.0,46.0,0,1,0
2018_13_Cardinals_Packers,2018,13,12/02,Cardinals,Packers,17.0,20.0,-3.0,37.0,0,1,0
2018_13_Browns_Texans,2018,13,12/02,Browns,Texans,29.0,13.0,16.0,42.0,1,0,0
2018_13_Colts_Jaguars,2018,13,12/02,Colts,Jaguars,6.0,0.0,6.0,6.0,1,0,0
2018_13_Bills_Dolphins,2018,13,12/02,Bills,Dolphins,21.0,17.0,4.0,38.0,1,0,0
2018_13_Bears_Giants,2018,13,12/02,Bears,Giants,30.0,27.0,3.0,57.0,1,0,0
2018_13_Panthers_Buccaneers,2018,13,12/02,Panthers,Buccaneers,24.0,17.0,7.0,41.0,1,0,0
2018_13_Chiefs_Raiders,2018,13,12/02,Chiefs,Raiders,33.0,40.0,-7.0,73.0,0,1,0
2018_13_Jets_Titans,2018,13,12/02,Jets,Titans,26.0,22.0,4.0,48.0,1,0,0
2018_13_Vikings_Patriots,2018,13,12/02,Vikings,Patriots,24.0,10.0,14.0,34.0,1,0,0
2018_13_49ers_Seahawks,2018,13,12/02,49ers,Seahawks,43.0,16.0,27.0,59.0,1,0,0
2018_13_Chargers_Steelers,2018,13,12/02,Chargers,Steelers,30.0,33.0,-3.0,63.0,0,1,0
2018_13_Redskins_Eagles,2018,13,12/03,Redskins,Eagles,28.0,13.0,15.0,41.0,1,0,0
2018_14_Jaguars_Titans,2018,14,12/06,Jaguars,Titans,30.0,9.0,21.0,39.0,1,0,0
2018_14_Jets_Bills,2018,14,12/09,Jets,Bills,23.0,27.0,-4.0,50.0,0,1,0
2018_14_Panthers_Browns,2018,14,12/09,Panthers,Browns,26.0,20.0,6.0,46.0,1,0,0
2018_14_Falcons_Packers,2018,14,12/09,Falcons,Packers,34.0,20.0,14.0,54.0,1,0,0
2018_14_Colts_Texans,2018,14,12/09,Colts,Texans,21.0,24.0,-3.0,45.0,0,1,0
2018_14_Ravens_Chiefs,2018,14,12/09,Ravens,Chiefs,27.0,24.0,3.0,51.0,1,0,0
2018_14_Patriots_Dolphins,2018,14,12/09,Patriots,Dolphins,34.0,33.0,1.0,67.0,1,0,0
2018_14_Saints_Buccaneers,2018,14,12/09,Saints,Buccaneers,14.0,28.0,-14.0,42.0,0,1,0
2018_14_Giants_Redskins,2018,14,12/09,Giants,Redskins,16.0,40.0,-24.0,56.0,0,1,0
2018_14_Bengals_Chargers,2018,14,12/09,Bengals,Chargers,26.0,21.0,5.0,47.0,1,0,0
2018_14_Broncos_49ers,2018,14,12/09,Broncos,49ers,20.0,14.0,6.0,34.0,1,0,0
2018_14_Lions_Cardinals,2018,14,12/09,Lions,Cardinals,3.0,17.0,-14.0,20.0,0,1,0
2018_14_Eagles_Cowboys,2018,14,12/09,Eagles,Cowboys,29.0,23.0,6.0,52.0,1,0,0
2018_14_Steelers_Raiders,2018,14,12/09,Steelers,Raiders,24.0,21.0,3.0,45.0,1,0,0
2018_14_Rams_Bears,2018,14,12/09,Rams,Bears,15.0,6.0,9.0,21.0,1,0,0
2018_14_Vikings_Seahawks,2018,14,12/10,Vikings,Seahawks,21.0,7.0,14.0,28.0,1,0,0
2018_15_Chargers_Chiefs,2018,15,12/13,Chargers,Chiefs,28.0,29.0,-1.0,57.0,0,1,0
2018_15_Texans_Jets,2018,15,12/15,Texans,Jets,22.0,29.0,-7.0,51.0,0,1,0
2018_15_Browns_Broncos,2018,15,12/15,Browns,Broncos,16.0,17.0,-1.0,33.0,0,1,0
2018_15_Cardinals_Falcons,2018,15,12/16,Cardinals,Falcons,40.0,14.0,26.0,54.0,1,0,0
2018_15_Buccaneers_Ravens,2018,15,12/16,Buccaneers,Ravens,20.0,12.0,8.0,32.0,1,0,0
2018_15_Lions_Bills,2018,15,12/16,Lions,Bills,14.0,13.0,1.0,27.0,1,0,0
2018_15_Packers_Bears,2018,15,12/16,Packers,Bears,24.0,17.0,7.0,41.0,1,0,0
2018_15_Raiders_Bengals,2018,15,12/16,Raiders,Bengals,30.0,16.0,14.0,46.0,1,0,0
2018_15_Cowboys_Colts,2018,15,12/16,Cowboys,Colts,23.0,0.0,23.0,23.0,1,0,0
2018_15_Redskins_Jaguars,2018,15,12/16,Redskins,Jaguars,13.0,16.0,-3.0,29.0,0,1,0
2018_15_Dolphins_Vikings,2018,15,12/16,Dolphins,Vikings,41.0,17.0,24.0,58.0,1,0,0
2018_15_Titans_Giants,2018,15,12/16,Titans,Giants,0.0,17.0,-17.0,17.0,0,1,0
2018_15_Seahawks_49ers,2018,15,12/16,Seahawks,49ers,26.0,23.0,3.0,49.0,1,0,0
2018_15_Patriots_Steelers,2018,15,12/16,Patriots,Steelers,17.0,10.0,7.0,27.0,1,0,0
2018_15_Eagles_Rams,2018,15,12/16,Eagles,Rams,23.0,30.0,-7.0,53.0,0,1,0
2018_15_Saints_Panthers,2018,15,12/17,Saints,Panthers,9.0,12.0,-3.0,21.0,0,1,0
2018_16_Redskins_Titans,2018,16,12/22,Redskins,Titans,25.0,16.0,9.0,41.0,1,0,0
2018_16_Ravens_Chargers,2018,16,12/22,Ravens,Chargers,10.0,22.0,-12.0,32.0,0,1,0
2018_16_Giants_Colts,2018,16,12/23,Giants,Colts,28.0,27.0,1.0,55.0,1,0,0
2018_16_Jaguars_Dolphins,2018,16,12/23,Jaguars,Dolphins,7.0,17.0,-10.0,24.0,0,1,0
2018_16_Falcons_Panthers,2018,16,12/23,Falcons,Panthers,10.0,24.0,-14.0,34.0,0,1,0
2018_16_Bengals_Browns,2018,16,12/23,Bengals,Browns,26.0,18.0,8.0,44.0,1,0,0
2018_16_Buccaneers_Cowboys,2018,16,12/23,Buccaneers,Cowboys,27.0,20.0,7.0,47.0,1,0,0
